,candidate_id,event_id,classification_type,manual_label,period,game_clock,shot_clock,player_a,player_a_name,player_b,player_b_name,notes
51,21500615-184-1,21500615-184,dribble-hand-off,FALSE,2,3:21,15.21,101181,Jose Calderon,201577,Robin Lopez,
52,21500615-193-1,21500615-193,dribble-hand-off,FALSE,2,2:35,15.31,202397,Ish Smith,1626143,Jahlil Okafor,
53,21500615-211-1,21500615-211,dribble-hand-off,FALSE,2,1:34,16.85,203496,Robert Covington,202397,Ish Smith,
54,21500615-216-1,21500615-216,dribble-hand-off,TRUE,2,0:50,13.99,201577,Robin Lopez,101181,Jose Calderon,
55,21500615-223-1,21500615-223,dribble-hand-off,TRUE,2,0:32,17.28,1626143,Jahlil Okafor,203496,Robert Covington,off foul
56,21500615-239-1,21500615-239,dribble-hand-off,TRUE,3,11:55,11.92,202397,Ish Smith,203496,Robert Covington,
57,21500615-242-1,21500615-242,dribble-hand-off,FALSE,3,11:41,20.31,1626143,Jahlil Okafor,202397,Ish Smith,
58,21500615-242-2,21500615-242,dribble-hand-off,FALSE,3,11:41,18.85,1626143,Jahlil Okafor,203960,JaKarr Sampson,
59,21500615-246-1,21500615-246,dribble-hand-off,FALSE,3,11:03,19.04,202397,Ish Smith,1626143,Jahlil Okafor,
60,21500615-246-2,21500615-246,dribble-hand-off,TRUE,3,11:02,17.82,1626143,Jahlil Okafor,202397,Ish Smith,
61,21500615-247-1,21500615-247,dribble-hand-off,FALSE,3,10:40,16.14,101181,Jose Calderon,204001,Kristaps Porzingis,
62,21500615-247-2,21500615-247,dribble-hand-off,FALSE,3,10:40,15.98,204001,Kristaps Porzingis,101181,Jose Calderon,
63,21500615-250-1,21500615-250,dribble-hand-off,TRUE,3,10:09,7.57,1626143,Jahlil Okafor,203496,Robert Covington,
64,21500615-258-1,21500615-258,dribble-hand-off,TRUE,3,9:13,13.14,1626143,Jahlil Okafor,203960,JaKarr Sampson,
65,21500615-259-1,21500615-259,dribble-hand-off,FALSE,3,9:00,19.5,101181,Jose Calderon,2546,Carmelo Anthony,
66,21500615-259-2,21500615-259,dribble-hand-off,FALSE,3,8:58,17.3,2546,Carmelo Anthony,101181,Jose Calderon,
67,21500615-265-1,21500615-265,dribble-hand-off,FALSE,3,8:36,10,1626143,Jahlil Okafor,202397,Ish Smith,
68,21500615-265-2,21500615-265,dribble-hand-off,TRUE,3,8:34,9.3,1626143,Jahlil Okafor,202397,Ish Smith,Fake
69,21500615-265-3,21500615-265,dribble-hand-off,FALSE,3,8:34,9.16,202397,Ish Smith,1626143,Jahlil Okafor,
70,21500615-265-4,21500615-265,dribble-hand-off,FALSE,3,8:33,7.68,1626143,Jahlil Okafor,202397,Ish Smith,
71,21500615-273-1,21500615-273,dribble-hand-off,FALSE,3,7:41,15.64,202397,Ish Smith,203138,Hollis Thompson,
72,21500615-282-1,21500615-282,dribble-hand-off,TRUE,3,7:23,12,1626143,Jahlil Okafor,204456,TJ McConnell,
73,21500615-282-2,21500615-282,dribble-hand-off,FALSE,3,7:17,9.55,204456,TJ McConnell,1626143,Jahlil Okafor,
74,21500615-282-3,21500615-282,dribble-hand-off,FALSE,3,6:47,17.58,204456,TJ McConnell,203138,Hollis Thompson,
75,21500615-282-4,21500615-282,dribble-hand-off,TRUE,3,6:41,10.82,1626158,Richaun Holmes,204456,TJ McConnell,
76,21500615-286-1,21500615-286,dribble-hand-off,FALSE,3,6:32,19.39,101181,Jose Calderon,201167,Arron Afflalo,
77,21500615-286-2,21500615-286,dribble-hand-off,FALSE,3,6:26,14.05,101181,Jose Calderon,201577,Robin Lopez,
78,21500615-298-1,21500615-298,dribble-hand-off,FALSE,3,5:50,17.76,204456,TJ McConnell,1626143,Jahlil Okafor,
79,21500615-298-2,21500615-298,dribble-hand-off,FALSE,3,5:50,17.64,1626143,Jahlil Okafor,203496,Robert Covington,
80,21500615-303-1,21500615-303,dribble-hand-off,TRUE,3,5:02,6.3,204456,TJ McConnell,1626143,Jahlil Okafor,
81,21500615-302-1,21500615-302,dribble-hand-off,FALSE,3,4:52,17.54,201577,Robin Lopez,2546,Carmelo Anthony,
82,21500615-304-1,21500615-304,dribble-hand-off,FALSE,3,4:27,8.97,204456,TJ McConnell,1626143,Jahlil Okafor,
83,21500615-304-2,21500615-304,dribble-hand-off,TRUE,3,4:24,7.2,1626143,Jahlil Okafor,203496,Robert Covington,
84,21500615-319-1,21500615-319,dribble-hand-off,FALSE,3,3:33,20.11,202397,Ish Smith,203477,Isaiah Canaan,
85,21500615-321-1,21500615-321,dribble-hand-off,FALSE,3,2:58,19.62,203138,Hollis Thompson,203477,Isaiah Canaan,
86,21500615-322-1,21500615-322,dribble-hand-off,FALSE,3,2:44,15.45,2756,Sasha Vujacic,101181,Jose Calderon,
87,21500615-342-1,21500615-342,dribble-hand-off,TRUE,3,1:07,19,202397,Ish Smith,203477,Isaiah Canaan,
88,21500615-342-2,21500615-342,dribble-hand-off,TRUE,3,1:04,15.48,203457,Nerlens Noel,203477,Isaiah Canaan,
89,21500615-342-3,21500615-342,dribble-hand-off,FALSE,3,0:56,8.42,203477,Isaiah Canaan,202397,Ish Smith,
90,21500615-347-1,21500615-347,dribble-hand-off,FALSE,3,0:31,20.7,203477,Isaiah Canaan,203924,Jerami Grant,
91,21500615-352-1,21500615-352,dribble-hand-off,FALSE,3,0:19,11.15,202498,Lance Thomas,203124,Kyle O'Quinn,
92,21500615-358-1,21500615-358,dribble-hand-off,FALSE,4,11:48,12.11,204038,Langston Galloway,202682,Derrick Williams,
93,21500615-359-1,21500615-359,dribble-hand-off,FALSE,4,11:44,21,202397,Ish Smith,203924,Jerami Grant,
94,21500615-381-1,21500615-381,dribble-hand-off,TRUE,4,10:15,18,202682,Derrick Williams,204038,Langston Galloway,
95,21500615-393-1,21500615-393,dribble-hand-off,FALSE,4,9:19,18.72,203477,Isaiah Canaan,203457,Nerlens Noel,
96,21500615-396-1,21500615-396,dribble-hand-off,FALSE,4,8:55,11.15,202498,Lance Thomas,2546,Carmelo Anthony,
97,21500615-396-2,21500615-396,dribble-hand-off,FALSE,4,8:51,7.07,2546,Carmelo Anthony,101181,Jose Calderon,
98,21500615-406-1,21500615-406,dribble-hand-off,FALSE,4,7:59,13.33,204001,Kristaps Porzingis,2546,Carmelo Anthony,
99,21500615-417-1,21500615-417,dribble-hand-off,TRUE,4,6:58,14.54,203496,Robert Covington,203477,Isaiah Canaan,
100,21500615-417-2,21500615-417,dribble-hand-off,FALSE,4,6:49,23.08,203138,Hollis Thompson,202397,Ish Smith,
101,21500615-422-1,21500615-422,dribble-hand-off,TRUE,4,6:37,15.51,202498,Lance Thomas,201167,Arron Afflalo,
102,21500615-432-1,21500615-432,dribble-hand-off,FALSE,4,5:59,12.62,101181,Jose Calderon,2546,Carmelo Anthony,
103,21500615-432-2,21500615-432,dribble-hand-off,FALSE,4,5:55,6.09,2546,Carmelo Anthony,201167,Arron Afflalo,
104,21500615-438-1,21500615-438,dribble-hand-off,TRUE,4,5:45,17.89,202397,Ish Smith,203477,Isaiah Canaan,
105,21500615-438-2,21500615-438,dribble-hand-off,TRUE,4,5:44,17.73,203477,Isaiah Canaan,202397,Ish Smith,
106,21500615-440-1,21500615-440,dribble-hand-off,FALSE,4,5:21,13.51,201167,Arron Afflalo,2546,Carmelo Anthony,
107,21500615-448-1,21500615-448,dribble-hand-off,FALSE,4,5:01,11.15,202397,Ish Smith,203457,Nerlens Noel,
108,21500615-448-2,21500615-448,dribble-hand-off,TRUE,4,4:57,10,203457,Nerlens Noel,203477,Isaiah Canaan,
109,21500615-450-1,21500615-450,dribble-hand-off,FALSE,4,4:46,0,203477,Isaiah Canaan,203138,Hollis Thompson,
110,21500615-455-1,21500615-455,dribble-hand-off,FALSE,4,4:02,10,202397,Ish Smith,203477,Isaiah Canaan,
111,21500615-468-1,21500615-468,dribble-hand-off,FALSE,4,3:03,21.98,101181,Jose Calderon,2546,Carmelo Anthony,
112,21500615-468-2,21500615-468,dribble-hand-off,FALSE,4,2:51,10.85,204001,Kristaps Porzingis,201167,Arron Afflalo,
113,21500615-500-1,21500615-500,dribble-hand-off,FALSE,4,1:09,3.39,201167,Arron Afflalo,2546,Carmelo Anthony,
114,21500615-508-1,21500615-508,dribble-hand-off,FALSE,4,0:51,10.48,201167,Arron Afflalo,202498,Lance Thomas,
115,21500615-514-1,21500615-514,dribble-hand-off,TRUE,4,0:11,0,204001,Kristaps Porzingis,2546,Carmelo Anthony,
116,21500615-526-3,21500615-526,dribble-hand-off,FALSE,5,5:00,0,201577,Robin Lopez,2546,Carmelo Anthony,
117,21500615-548-1,21500615-548,dribble-hand-off,TRUE,5,2:20,10.74,200811,Lou Amundson,201167,Arron Afflalo,
118,21500615-552-1,21500615-552,dribble-hand-off,FALSE,5,2:05,10.75,203138,Hollis Thompson,202397,Ish Smith,
119,21500615-580-1,21500615-580,dribble-hand-off,FALSE,5,0:37,11.42,203496,Robert Covington,202397,Ish Smith,
120,21500615-581-1,21500615-581,dribble-hand-off,FALSE,5,0:20,19.23,202498,Lance Thomas,204038,Langston Galloway,
121,21500615-590-1,21500615-590,dribble-hand-off,FALSE,5,0:18,0,203138,Hollis Thompson,202397,Ish Smith,
122,21500615-610-1,21500615-610,dribble-hand-off,FALSE,6,4:47,11,203496,Robert Covington,203477,Isaiah Canaan,
123,21500615-614-1,21500615-614,dribble-hand-off,FALSE,6,4:14,18.41,202397,Ish Smith,203477,Isaiah Canaan,
124,21500615-634-1,21500615-634,dribble-hand-off,FALSE,6,1:52,13.56,202397,Ish Smith,203496,Robert Covington,
125,21500615-636-1,21500615-636,dribble-hand-off,FALSE,6,1:35,13.86,201167,Arron Afflalo,204038,Langston Galloway,
126,21500615-638-1,21500615-638,dribble-hand-off,FALSE,6,1:15,20.84,202498,Lance Thomas,204038,Langston Galloway,
127,21500615-638-2,21500615-638,dribble-hand-off,FALSE,6,1:07,14,204038,Langston Galloway,2546,Carmelo Anthony,
128,21500615-646-1,21500615-646,dribble-hand-off,FALSE,6,0:40,12.3,201167,Arron Afflalo,2546,Carmelo Anthony,
129,21500615-647-1,21500615-647,dribble-hand-off,TRUE,6,0:34,18.95,202397,Ish Smith,203496,Robert Covington,
130,21500615-665-1,21500615-665,dribble-hand-off,FALSE,6,0:16,0,203924,Jerami Grant,203138,Hollis Thompson,
131,21500615-665-2,21500615-665,dribble-hand-off,FALSE,6,0:16,0,203138,Hollis Thompson,202397,Ish Smith,
