,candidate_id,event_id,classification_type,manual_label,period,game_clock,shot_clock,player_a,player_a_name,player_b,player_b_name,notes
34,21500661-320-1,21500661-320,dribble-hand-off,TRUE,3,6:11,10.29,101141,Ersan Ilyasova,202694,Marcus Morris,
35,21500661-322-1,21500661-322,dribble-hand-off,TRUE,3,5:36,15.87,203484,Kentavious Caldwell-Pope,202704,Reggie Jackson,
36,21500661-323-1,21500661-323,dribble-hand-off,FALSE,3,5:23,18.43,203914,Gary Harris,1626144,Emmanuel Mudiay,
37,21500661-328-1,21500661-328,dribble-hand-off,FALSE,3,4:31,15.9,101141,Ersan Ilyasova,202694,Marcus Morris,
38,21500661-330-1,21500661-330,dribble-hand-off,FALSE,3,4:18,8.29,202704,Reggie Jackson,203083,Andre Drummond,"screen, no pass"
39,21500661-330-2,21500661-330,dribble-hand-off,FALSE,3,4:18,8.18,203083,Andre Drummond,202704,Reggie Jackson,"screen, no pass"
40,21500661-336-1,21500661-336,dribble-hand-off,FALSE,3,3:48,20.94,203914,Gary Harris,1626144,Emmanuel Mudiay,transition
41,21500661-336-2,21500661-336,dribble-hand-off,FALSE,3,3:44,17.72,203999,Nikola Jokic,201589,Darrell Arthur,
42,21500661-337-1,21500661-337,dribble-hand-off,FALSE,3,3:33,14.71,101141,Ersan Ilyasova,203484,Kentavious Caldwell-Pope,
43,21500661-357-1,21500661-357,dribble-hand-off,TRUE,3,2:26,13.85,201589,Darrell Arthur,203115,Will Barton,
44,21500661-367-1,21500661-367,dribble-hand-off,FALSE,3,1:29,15.11,201943,Brandon Jennings,203484,Kentavious Caldwell-Pope,
45,21500661-372-1,21500661-372,dribble-hand-off,TRUE,3,1:19,7.91,203382,Aron Baynes,201943,Brandon Jennings,
46,21500661-375-1,21500661-375,dribble-hand-off,FALSE,3,0:53,15.25,1626169,Stanley Johnson,201229,Anthony Tolliver,
47,21500661-399-1,21500661-399,dribble-hand-off,FALSE,4,11:31,19.11,201943,Brandon Jennings,1626169,Stanley Johnson,
48,21500661-402-1,21500661-402,dribble-hand-off,FALSE,4,10:46,18.56,201943,Brandon Jennings,1626169,Stanley Johnson,
49,21500661-420-1,21500661-420,dribble-hand-off,FALSE,4,9:32,13.49,200751,Randy Foye,2034,Mike Miller,
50,21500661-420-2,21500661-420,dribble-hand-off,TRUE,4,9:30,11.37,2034,Mike Miller,203115,Will Barton,
51,21500661-421-1,21500661-421,dribble-hand-off,TRUE,4,9:19,17.26,202694,Marcus Morris,201943,Brandon Jennings,
52,21500661-460-1,21500661-460,dribble-hand-off,FALSE,4,5:59,9.05,1626144,Emmanuel Mudiay,203999,Nikola Jokic,"screen, no pass"
53,21500661-460-2,21500661-460,dribble-hand-off,FALSE,4,5:58,8.56,1626144,Emmanuel Mudiay,203999,Nikola Jokic,"screen, no pass"
54,21500661-480-1,21500661-480,dribble-hand-off,FALSE,4,3:24,12.42,202704,Reggie Jackson,202694,Marcus Morris,
55,21500661-501-1,21500661-501,dribble-hand-off,TRUE,4,1:48,6.02,203999,Nikola Jokic,201568,Danilo Gallinari,foul
56,21500661-510-1,21500661-510,dribble-hand-off,TRUE,4,1:21,18.03,203382,Aron Baynes,203484,Kentavious Caldwell-Pope,
